Dist_Name,Year,State_Name,RICE_AREA_(1000_ha),RICE_PRODUCTION_(1000_tons),RICE_YIELD_(Kg_per_ha),WHEAT_AREA_(1000_ha),WHEAT_PRODUCTION_(1000_tons),WHEAT_YIELD_(Kg_per_ha),OILSEEDS_AREA_(1000_ha),OILSEEDS_PRODUCTION_(1000_tons),OILSEEDS_YIELD_(Kg_per_ha),MAIZE_AREA_(1000_ha),MAIZE_PRODUCTION_(1000_tons),MAIZE_YIELD_(Kg_per_ha),COTTON_AREA_(1000_ha),COTTON_PRODUCTION_(1000_tons),COTTON_YIELD_(Kg_per_ha),GROUNDNUT_AREA_(1000_ha),GROUNDNUT_PRODUCTION_(1000_tons),GROUNDNUT_YIELD_(Kg_per_ha),SUNFLOWER_AREA_(1000_ha),SUNFLOWER_PRODUCTION_(1000_tons),SUNFLOWER_YIELD_(Kg_per_ha),SUGARCANE_AREA_(1000_ha),SUGARCANE_PRODUCTION_(1000_tons),SUGARCANE_YIELD_(Kg_per_ha),PEARL_MILLET_AREA_(1000_ha),PEARL_MILLET_PRODUCTION_(1000_tons),PEARL_MILLET_YIELD_(Kg_per_ha),FINGER_MILLET_AREA_(1000_ha),FINGER_MILLET_PRODUCTION_(1000_tons),FINGER_MILLET_YIELD_(Kg_per_ha),SOYABEAN_AREA_(1000_ha),SOYABEAN_PRODUCTION_(1000_tons),SOYABEAN_YIELD_(Kg_per_ha),KHARIF_SORGHUM_AREA_(1000_ha),KHARIF_SORGHUM_PRODUCTION_(1000_tons),KHARIF_SORGHUM_YIELD_(Kg_per_ha),RABI_SORGHUM_AREA_(1000_ha),RABI_SORGHUM_PRODUCTION_(1000_tons),RABI_SORGHUM_YIELD_(Kg_per_ha)
Parbhani,2005,Maharashtra,11.5,4.2,365.22,83.5,112.8,1350.9,340.9,325.69,955.38,2.9,3.4,1172.41,239.3,49.94,208.69,16.7,16.6,994.01,30.1,16.7,554.82,18.7,128.93,6894.65,6.8,4.3,632.35,0.0,0.0,0.0,208.1,250.6,1204.23,148.6,177.2,1192.46,216.3,142.5,658.81
Parbhani,2006,Maharashtra,12.1,5.2,429.75,102.0,156.8,1537.25,350.7,294.11,838.64,4.3,5.86,1362.79,256.6,72.71,283.36,18.3,19.7,1076.5,29.7,17.27,581.48,35.6,273.66,7687.08,7.0,4.0,571.43,0.0,0.0,0.0,209.5,205.6,981.38,140.6,131.1,932.43,203.3,172.2,847.02
Parbhani,2007,Maharashtra,11.3,4.74,419.47,90.1,173.5,1925.64,307.0,393.99,1283.36,3.2,4.6,1437.5,273.0,138.66,507.91,6.4,6.85,1070.31,24.8,19.44,783.87,36.6,260.51,7117.76,6.5,4.42,680.0,0.0,0.0,0.0,193.6,314.4,1623.97,129.2,193.64,1498.76,183.6,174.5,950.44
Parbhani,2008,Maharashtra,6.3,2.2,349.21,54.8,83.8,1529.2,293.8,191.16,650.65,4.1,4.59,1119.51,310.1,92.87,299.48,4.9,5.2,1061.22,16.7,9.8,586.83,20.4,124.24,6090.2,6.4,4.6,718.75,0.0,0.0,0.0,203.9,140.9,691.03,94.3,109.2,1158.01,192.3,174.0,904.84
Parbhani,2009,Maharashtra,4.3,1.51,351.16,51.8,68.1,1314.67,324.4,254.11,783.32,3.7,3.49,943.24,314.7,85.29,271.02,2.2,2.6,1181.82,14.8,7.22,487.84,18.9,132.61,7016.4,6.8,3.56,523.53,0.0,0.0,0.0,240.9,205.9,854.71,107.0,102.23,955.42,195.8,165.34,844.43
Parbhani,2010,Maharashtra,5.1,2.47,484.31,80.8,136.68,1691.58,357.4,457.65,1280.5,4.4,5.58,1268.18,314.3,91.46,291.0,10.2,10.95,1073.53,15.2,10.04,660.53,20.1,171.88,8551.24,7.7,5.0,649.35,0.0,0.0,0.0,256.2,402.62,1571.51,103.1,124.74,1209.89,187.3,84.43,450.77
Parbhani,2011,Maharashtra,2.3,0.8,347.83,75.6,126.73,1676.32,364.2,412.19,1131.77,4.0,6.25,1562.5,330.1,94.67,286.79,10.1,9.65,955.45,8.7,5.62,645.98,25.6,172.3,6730.47,5.6,5.2,928.57,0.0,0.0,0.0,276.5,358.7,1297.29,102.9,132.65,1289.12,181.9,140.5,772.4
Parbhani,2012,Maharashtra,2.0,0.33,165.0,51.2,73.63,1438.09,344.4,507.83,1474.54,5.13,4.66,908.38,374.5,134.32,358.66,5.3,3.66,690.57,4.0,2.01,502.5,26.0,189.09,7272.69,5.6,4.05,723.21,0.0,0.0,0.0,285.8,473.64,1657.24,131.0,168.19,1283.89,208.1,164.14,788.76
Parbhani,2013,Maharashtra,0.7,0.3,428.57,98.1,97.5,993.88,440.4,468.7,1064.26,4.9,7.0,1428.57,361.9,135.25,373.72,10.4,10.6,1019.23,3.6,1.9,527.78,43.1,306.62,7114.15,3.2,2.0,625.0,0.0,0.0,0.0,309.0,360.5,1166.67,126.2,133.6,1058.64,266.0,173.4,651.88
Parbhani,2014,Maharashtra,0.3,0.0,0.0,71.8,51.8,721.45,330.0,103.8,314.55,5.3,2.5,471.7,368.2,52.23,141.85,7.5,6.8,906.67,1.4,0.3,214.29,41.8,243.29,5820.33,4.2,0.4,95.24,0.0,0.0,0.0,292.3,87.5,299.35,120.3,49.7,413.13,183.9,92.9,505.17
Parbhani,2015,Maharashtra,0.0,0.0,0.0,39.6,21.9,553.03,352.2,122.1,346.68,14.6,9.2,630.14,356.4,27.76,77.89,4.6,2.7,586.96,0.52,0.04,76.92,43.7,122.64,2806.41,4.7,0.8,170.21,0.0,0.0,0.0,320.8,114.9,358.17,88.8,27.7,311.94,187.7,42.0,223.76
Parbhani,2016,Maharashtra,0.02,0.0,200.0,61.99,97.8,1577.67,0.0,0.0,0.0,12.33,16.17,1311.44,242.63,166.64,686.81,6.1,6.7,1098.36,0.22,0.21,945.21,14.0,89.13,6366.53,2.84,1.26,442.25,0.0,0.0,0.0,408.83,424.1,1037.34,67.76,34.46,508.5,260.48,248.3,953.24
Parbhani,2017,Maharashtra,0.0,0.0,0.0,67.0,70.1,1046.27,0.0,0.0,0.0,5.63,4.71,836.09,272.1,90.32,331.95,6.17,7.6,1232.09,0.01,0.0,333.33,34.5,144.15,4178.26,1.65,0.59,356.97,0.0,0.0,0.0,405.47,401.08,989.18,69.17,39.08,564.94,113.63,83.9,738.37
Beed,1966,Maharashtra,10.0,3.0,300.0,42.0,15.0,357.14,306.4,19.1,62.34,2.0,2.0,1000.0,58.0,3.0,51.72,60.0,15.0,250.0,0.0,0.0,0.0,1.5,12.3,8200.0,81.0,20.0,246.91,0.5,0.1,200.0,0.0,0.0,0.0,78.9,29.0,367.55,220.7,148.9,674.67
Beed,1967,Maharashtra,8.0,3.0,375.0,39.0,10.0,256.41,305.5,43.0,140.75,2.0,1.0,500.0,40.0,2.0,50.0,55.0,37.0,672.73,0.0,0.0,0.0,2.6,18.2,7000.0,100.0,27.0,270.0,0.9,0.6,666.67,0.0,0.0,0.0,82.5,47.9,580.61,232.3,132.0,568.23
Beed,1968,Maharashtra,7.4,4.0,540.54,41.2,17.0,412.62,123.7,36.0,291.03,2.2,1.0,454.55,39.6,4.0,101.01,42.1,30.0,712.59,0.0,0.0,0.0,2.4,19.6,8166.67,120.4,39.0,323.92,0.0,0.0,0.0,0.0,0.0,0.0,76.1,44.2,580.81,231.2,137.9,596.45
Beed,1969,Maharashtra,8.3,4.3,518.07,41.5,18.2,438.55,123.2,35.5,288.15,1.8,0.3,166.67,53.1,4.0,75.33,46.3,29.9,645.79,0.0,0.0,0.0,3.0,19.6,6533.33,147.2,64.6,438.86,0.0,0.0,0.0,0.0,0.0,0.0,82.4,20.3,246.36,202.5,140.6,694.32
Beed,1970,Maharashtra,6.9,3.5,507.25,38.9,11.6,298.2,100.3,30.4,303.09,1.2,0.3,250.0,51.2,0.7,13.67,37.8,25.3,669.31,0.0,0.0,0.0,2.0,14.5,7250.0,135.9,65.9,484.92,0.9,0.7,777.78,0.0,0.0,0.0,84.2,20.7,245.84,231.2,62.1,268.6
Beed,1971,Maharashtra,2.5,0.7,280.0,72.7,24.1,331.5,118.4,11.0,92.91,0.4,0.2,500.0,10.9,0.5,45.87,12.7,2.7,212.6,0.0,0.0,0.0,2.3,9.3,4043.48,18.6,2.8,150.54,0.1,0.1,1000.0,0.0,0.0,0.0,52.4,17.3,330.15,321.4,84.6,263.22
Beed,1972,Maharashtra,8.1,0.1,12.35,29.5,4.4,149.15,71.7,14.1,196.65,0.7,0.2,285.71,23.9,1.6,66.95,32.4,4.3,132.72,0.0,0.0,0.0,2.4,10.9,4541.67,108.8,8.2,75.37,0.0,0.0,0.0,0.0,0.0,0.0,81.3,10.5,129.15,132.8,13.0,97.89
Beed,1973,Maharashtra,5.5,2.8,509.09,47.2,11.8,250.0,111.4,50.0,448.83,1.1,0.7,636.36,17.7,2.2,124.29,33.1,28.2,851.96,0.0,0.0,0.0,2.4,13.6,5666.67,185.5,63.5,342.32,0.0,0.0,0.0,0.0,0.0,0.0,90.6,24.5,270.42,227.1,141.3,622.19
Beed,1974,Maharashtra,5.5,2.3,418.18,45.2,23.7,524.34,120.2,39.9,331.95,2.7,1.6,592.59,22.1,3.0,135.75,27.3,15.8,578.75,0.0,0.0,0.0,2.2,16.0,7272.73,145.0,43.7,301.38,0.0,0.0,0.0,0.0,0.0,0.0,84.4,57.8,684.83,242.7,101.0,416.15
Beed,1975,Maharashtra,10.5,6.2,590.48,52.7,40.7,772.3,102.1,42.9,420.18,1.3,0.9,692.31,26.4,1.3,49.24,29.2,14.5,496.58,0.0,0.0,0.0,4.2,30.0,7142.86,131.4,31.8,242.01,0.0,0.0,0.0,0.0,0.0,0.0,89.0,56.5,634.83,238.7,86.4,361.96
Beed,1976,Maharashtra,12.2,9.6,786.89,50.5,28.2,558.42,114.7,30.5,265.91,2.6,3.8,1461.54,15.4,0.9,58.44,28.8,7.1,246.53,0.0,0.0,0.0,6.0,47.1,7850.0,134.7,36.9,273.94,0.0,0.0,0.0,0.0,0.0,0.0,123.3,139.7,1133.01,231.4,187.1,808.56
Beed,1977,Maharashtra,11.0,11.9,1081.82,70.6,49.2,696.88,123.1,39.9,324.13,3.1,4.1,1322.58,29.5,3.4,115.25,26.4,16.3,617.42,0.0,0.0,0.0,5.6,35.1,6267.86,101.8,48.9,480.35,0.0,0.0,0.0,0.0,0.0,0.0,149.4,163.7,1095.72,247.9,139.6,563.13
Beed,1978,Maharashtra,10.1,12.0,1188.12,55.0,38.9,707.27,117.0,31.9,272.65,4.1,6.1,1487.8,24.4,4.3,176.23,22.4,10.4,464.29,0.0,0.0,0.0,5.6,34.3,6125.0,145.0,53.1,366.21,0.0,0.0,0.0,0.0,0.0,0.0,139.8,148.7,1063.66,242.9,153.3,631.12
Beed,1979,Maharashtra,7.9,7.2,911.39,48.9,42.0,858.9,111.6,42.7,382.62,2.0,4.3,2150.0,26.3,5.2,197.72,20.2,18.0,891.09,0.0,0.0,0.0,3.8,22.5,5921.05,114.7,56.1,489.1,0.0,0.0,0.0,0.0,0.0,0.0,136.9,137.0,1000.73,268.3,205.5,765.93
Beed,1980,Maharashtra,8.4,10.6,1261.9,46.9,44.8,955.22,111.8,24.6,220.04,1.0,1.9,1900.0,27.1,3.9,143.91,19.9,15.9,798.99,6.2,3.0,483.87,5.0,34.6,6920.0,115.9,45.2,389.99,0.0,0.0,0.0,0.0,0.0,0.0,136.3,118.9,872.34,247.8,135.2,545.6
Beed,1981,Maharashtra,7.7,4.3,558.44,48.2,39.6,821.58,111.3,66.0,592.99,1.0,1.8,1800.0,27.5,4.5,163.64,18.9,12.9,682.54,16.6,9.0,542.17,6.8,57.0,8382.35,122.7,50.2,409.13,0.0,0.0,0.0,0.0,0.0,0.0,144.5,97.8,676.82,271.0,135.4,499.63
Beed,1982,Maharashtra,7.0,4.9,700.0,45.2,26.7,590.71,85.7,52.4,611.44,0.9,1.5,1666.67,26.9,5.0,185.87,20.0,11.8,590.0,39.9,20.8,521.3,9.4,84.1,8946.81,125.8,43.3,344.2,0.0,0.0,0.0,0.0,0.0,0.0,129.6,94.7,730.71,294.2,124.7,423.86
Beed,1983,Maharashtra,6.4,6.0,937.5,50.0,32.7,654.0,85.3,53.2,623.68,1.0,1.2,1200.0,27.3,2.5,91.58,22.7,17.8,784.14,60.7,19.1,314.66,7.0,51.6,7371.43,132.4,71.9,543.05,0.0,0.0,0.0,0.0,0.0,0.0,117.5,85.4,726.81,260.4,121.4,466.21
Beed,1984,Maharashtra,6.2,4.2,677.42,38.9,26.7,686.38,93.0,57.3,616.13,2.4,3.9,1625.0,28.4,3.7,130.28,12.9,8.5,658.91,44.4,21.4,481.98,7.9,54.8,6936.71,125.7,47.9,381.07,0.0,0.0,0.0,0.0,0.0,0.0,112.1,104.8,934.88,270.8,128.0,472.67
Beed,1985,Maharashtra,6.5,3.5,538.46,33.0,17.8,539.39,155.5,75.0,482.32,1.5,2.2,1466.67,29.8,3.7,124.16,10.6,4.5,424.53,46.3,15.3,330.45,7.5,56.0,7466.67,129.1,44.6,345.47,0.0,0.0,0.0,0.0,0.0,0.0,114.5,67.4,588.65,277.9,86.2,310.18
Beed,1986,Maharashtra,7.0,2.0,285.71,19.0,8.0,421.05,145.7,41.0,281.4,3.0,2.0,666.67,32.0,4.0,125.0,12.0,4.0,333.33,47.8,11.6,242.68,6.0,23.8,3966.67,135.0,42.0,311.11,0.0,0.0,0.0,0.0,0.0,0.0,121.3,51.4,423.74,239.5,81.4,339.87
Beed,1987,Maharashtra,7.0,3.0,428.57,21.0,18.0,857.14,158.4,84.6,534.09,1.0,2.0,2000.0,29.0,4.0,137.93,14.0,14.0,1000.0,35.7,16.9,473.39,5.8,55.1,9500.0,143.0,67.0,468.53,0.0,0.0,0.0,0.3,0.1,333.33,123.4,137.8,1116.69,253.2,169.0,667.46
Beed,1988,Maharashtra,7.1,4.2,591.55,29.0,31.1,1072.41,172.6,77.6,449.59,2.3,1.5,652.17,33.0,3.5,106.06,30.4,26.2,861.84,61.8,16.9,273.46,9.2,88.8,9652.17,150.9,48.4,320.74,0.0,0.0,0.0,0.0,0.0,0.0,107.4,46.9,436.69,246.2,136.3,553.61
Beed,1989,Maharashtra,7.1,6.0,845.07,33.1,29.4,888.22,163.9,95.6,583.28,1.9,1.6,842.11,28.9,4.6,159.17,29.3,28.6,976.11,0.0,0.0,0.0,14.2,103.9,7316.9,157.2,76.9,489.19,0.0,0.0,0.0,0.0,0.0,0.0,118.5,108.9,918.99,268.1,181.2,675.87
Beed,1990,Maharashtra,8.0,6.4,800.0,31.9,32.4,1015.67,175.2,84.1,480.02,4.5,3.9,866.67,23.6,2.94,124.58,33.9,29.9,882.01,59.9,34.2,570.95,21.0,149.75,7130.95,164.4,85.2,518.25,0.0,0.0,0.0,0.5,0.5,1000.0,111.7,112.8,1009.85,274.2,183.4,668.85
Beed,1991,Maharashtra,8.3,2.1,253.01,15.8,9.5,601.27,105.2,26.3,250.0,4.4,2.6,590.91,33.6,2.64,78.57,27.8,8.5,305.76,39.8,13.1,329.15,15.9,139.94,8801.26,170.9,51.9,303.69,0.1,0.0,0.0,4.6,3.2,695.65,100.6,38.3,380.72,187.8,57.3,305.11
Beed,1992,Maharashtra,6.1,4.3,704.92,17.3,16.8,971.1,144.2,79.8,553.4,3.7,5.2,1405.41,35.0,4.96,141.71,23.5,17.3,736.17,66.1,37.8,571.86,12.9,92.25,7151.16,187.5,195.3,1041.6,0.0,0.0,0.0,0.2,0.2,1000.0,117.1,167.4,1429.55,199.4,146.3,733.7
Beed,1993,Maharashtra,5.6,4.2,750.0,27.5,28.0,1018.18,159.3,105.2,660.39,4.7,6.7,1425.53,38.4,6.24,162.5,27.5,23.9,869.09,60.3,38.5,638.47,9.5,69.13,7276.84,179.3,146.7,818.18,0.0,0.0,0.0,1.6,2.1,1312.5,108.6,112.7,1037.75,259.3,196.3,757.04
Beed,1994,Maharashtra,5.4,4.2,777.78,23.0,23.8,1034.78,132.8,66.1,497.74,3.9,3.2,820.51,61.7,6.55,106.16,20.6,12.5,606.8,52.0,30.2,580.77,19.5,149.12,7647.18,168.4,81.2,482.19,0.0,0.0,0.0,3.8,2.8,736.84,84.7,71.3,841.79,254.4,147.7,580.58
Beed,1995,Maharashtra,4.7,2.0,425.53,25.1,26.4,1051.79,122.3,72.9,596.08,4.6,5.9,1282.61,85.4,13.6,159.25,15.7,13.1,834.39,47.2,29.8,631.36,22.4,154.08,6878.57,194.4,172.6,887.86,0.0,0.0,0.0,1.7,2.1,1235.29,84.1,131.2,1560.05,232.5,178.8,769.03
Beed,1996,Maharashtra,4.6,3.5,760.87,34.0,40.6,1194.12,140.6,86.3,613.8,3.7,4.8,1297.3,80.8,12.56,155.45,20.9,20.6,985.65,57.3,33.8,589.88,15.1,89.15,5903.97,208.0,191.0,918.27,0.0,0.0,0.0,0.9,1.0,1111.11,83.2,110.6,1329.33,238.8,171.0,716.08
Beed,1997,Maharashtra,5.2,8.0,1538.46,28.9,20.8,719.72,118.1,28.0,237.09,4.7,7.0,1489.36,92.3,9.04,97.94,20.6,7.7,373.79,41.7,15.7,376.5,9.4,116.18,12359.58,162.6,83.8,515.38,0.0,0.0,0.0,2.0,0.5,250.0,80.2,61.5,766.83,254.0,174.4,686.61
Beed,1998,Maharashtra,3.5,1.4,400.0,40.6,46.3,1140.39,109.2,49.0,448.72,5.6,10.0,1785.71,110.3,15.54,140.89,15.5,10.2,658.06,47.4,19.6,413.5,20.2,163.54,8096.04,176.8,116.6,659.5,0.0,0.0,0.0,1.1,1.3,1181.82,73.6,58.0,788.04,239.8,135.0,562.97
Beed,1999,Maharashtra,3.8,1.73,455.26,38.7,47.5,1227.39,111.6,61.4,550.18,6.5,10.9,1676.92,111.2,14.79,133.0,18.0,12.5,694.44,44.4,25.9,583.33,34.1,237.64,6968.92,181.5,124.3,684.85,0.0,0.0,0.0,2.0,3.3,1650.0,75.2,88.9,1182.18,250.0,156.7,626.8
Beed,2000,Maharashtra,3.4,2.0,588.24,43.0,47.1,1095.35,103.6,46.2,445.95,7.8,8.0,1025.64,82.9,11.71,141.25,18.0,11.5,638.89,32.3,15.5,479.88,34.0,255.19,7505.59,213.6,170.5,798.22,0.0,0.0,0.0,3.3,4.4,1333.33,80.2,104.7,1305.49,265.8,130.6,491.35
Beed,2001,Maharashtra,2.4,1.5,625.0,38.2,37.1,971.2,89.0,41.35,464.61,4.2,5.7,1357.14,108.0,13.57,125.65,12.4,7.1,572.58,23.1,9.5,411.26,34.7,230.6,6645.53,151.4,74.4,491.41,0.0,0.0,0.0,6.9,7.4,1072.46,67.6,43.4,642.01,263.7,134.0,508.15
Beed,2002,Maharashtra,2.4,0.6,250.0,30.9,29.7,961.17,97.1,57.67,593.92,5.6,5.2,928.57,78.8,9.47,120.18,11.2,6.5,580.36,27.7,12.1,436.82,34.0,221.5,6514.71,187.1,156.9,838.59,0.0,0.0,0.0,16.5,22.5,1363.64,68.9,83.3,1209.0,247.9,145.8,588.14
Beed,2003,Maharashtra,2.5,1.0,400.0,26.2,13.8,526.72,105.0,48.52,462.1,5.0,3.2,640.0,94.9,10.15,106.95,9.9,4.4,444.44,31.2,10.6,339.74,21.6,84.9,3930.56,180.5,100.2,555.12,0.0,0.0,0.0,25.5,25.9,1015.69,68.5,53.5,781.02,253.1,68.3,269.85
Beed,2004,Maharashtra,2.3,0.6,260.87,31.9,28.0,877.74,105.1,59.67,567.74,5.3,5.36,1011.32,101.5,19.82,195.27,8.9,5.8,651.69,30.0,14.5,483.33,13.1,87.55,6683.21,176.2,109.1,619.18,0.0,0.0,0.0,27.9,24.4,874.55,55.9,33.7,602.86,256.7,184.3,717.96
Beed,2005,Maharashtra,2.2,0.9,409.09,42.7,45.0,1053.86,116.0,82.19,708.53,6.8,11.4,1676.47,138.6,27.44,197.98,11.7,7.5,641.03,30.4,15.9,523.03,23.4,161.3,6893.16,191.3,129.3,675.9,0.0,0.0,0.0,36.1,39.7,1099.72,53.0,42.8,807.55,255.0,151.1,592.55
Beed,2006,Maharashtra,2.0,1.5,750.0,52.4,66.9,1276.72,119.3,73.21,613.66,7.7,14.7,1909.09,155.4,35.94,231.27,11.6,8.0,689.66,27.7,13.9,501.81,46.7,312.14,6683.94,184.1,154.1,837.05,0.0,0.0,0.0,42.1,34.5,819.48,50.8,55.2,1086.61,251.1,178.7,711.67
Beed,2007,Maharashtra,1.5,0.7,466.67,61.8,89.7,1451.46,113.4,51.62,455.2,8.2,11.96,1458.54,188.2,49.1,260.89,9.6,6.46,672.92,23.9,13.4,560.67,74.0,649.79,8780.95,162.5,116.72,718.28,0.0,0.0,0.0,46.5,21.0,451.61,41.0,36.01,878.29,242.6,196.3,809.15
Beed,2008,Maharashtra,1.0,0.4,400.0,65.2,80.3,1231.6,117.4,36.76,313.12,11.2,12.43,1109.82,205.2,35.43,172.66,9.4,6.3,670.21,16.6,8.5,512.05,44.4,406.54,9156.31,135.0,98.1,726.67,0.0,0.0,0.0,71.4,14.5,203.08,34.8,23.5,675.29,276.3,227.6,823.74
Beed,2009,Maharashtra,0.6,0.17,283.33,67.0,91.9,1371.64,104.6,54.38,519.89,12.1,11.41,942.98,222.8,50.93,228.59,9.8,7.17,731.63,11.0,6.37,579.09,43.2,319.53,7396.53,131.7,103.34,784.66,0.0,0.0,0.0,68.8,35.44,515.12,32.4,23.4,722.22,207.0,172.41,832.9
Beed,2010,Maharashtra,0.8,0.34,425.0,63.6,82.54,1297.8,97.3,109.99,1130.42,9.5,14.01,1474.74,276.8,71.77,259.28,7.0,5.06,722.86,7.9,4.13,522.78,58.8,387.49,6589.97,122.5,112.8,920.82,0.0,0.0,0.0,70.4,96.62,1372.44,33.6,43.55,1296.13,194.4,140.44,722.43
Beed,2011,Maharashtra,0.6,0.28,466.67,39.8,52.77,1325.88,96.3,129.72,1347.04,8.6,9.92,1153.49,329.0,71.22,216.47,7.9,7.36,931.65,3.6,1.9,527.78,53.6,348.75,6506.53,107.1,108.9,1016.81,0.0,0.0,0.0,76.4,118.08,1545.55,28.8,32.77,1137.85,170.4,117.69,690.67
Beed,2012,Maharashtra,0.6,0.27,450.0,27.7,27.04,976.17,91.5,133.01,1453.66,10.56,7.52,712.12,329.0,57.97,176.2,5.1,2.95,578.43,2.6,1.07,411.54,51.4,281.7,5480.54,107.1,68.97,643.98,0.0,0.0,0.0,76.4,126.98,1662.04,28.8,30.32,1052.78,186.5,48.17,258.28
Beed,2013,Maharashtra,0.5,0.3,600.0,57.8,57.1,987.89,149.3,235.0,1574.01,15.2,19.2,1263.16,338.6,98.35,290.46,7.7,7.0,909.09,2.5,1.32,528.0,46.0,256.73,5581.09,122.1,130.3,1067.16,0.0,0.0,0.0,93.5,174.2,1863.1,18.1,23.1,1276.24,262.3,170.2,648.88
Beed,2014,Maharashtra,0.4,0.1,250.0,59.1,40.0,676.82,137.6,45.8,332.85,16.0,11.2,700.0,373.3,30.17,80.82,12.4,3.6,290.32,2.2,0.7,318.18,37.6,172.35,4583.78,127.1,56.2,442.17,0.0,0.0,0.0,113.4,39.9,351.85,19.4,10.3,530.93,250.4,134.8,538.34
Beed,2015,Maharashtra,0.3,0.0,0.0,48.0,13.2,275.0,172.5,25.6,148.41,17.2,5.4,313.95,334.1,18.18,54.41,18.4,0.9,48.91,2.11,0.18,85.31,36.1,79.76,2209.42,127.6,32.8,257.05,0.0,0.0,0.0,145.1,23.8,164.02,19.2,5.6,291.67,282.0,80.6,285.82
Beed,2016,Maharashtra,0.1,0.07,700.0,47.2,79.43,1682.84,0.0,0.0,0.0,42.2,82.43,1953.32,341.4,85.85,251.46,28.5,11.14,390.88,0.88,0.15,167.8,12.29,49.59,4034.33,144.7,93.09,643.33,0.0,0.0,0.0,169.2,132.35,782.21,19.0,5.64,296.84,449.8,237.47,527.95
Beed,2017,Maharashtra,0.06,0.03,461.54,53.9,57.59,1068.46,0.0,0.0,0.0,48.83,36.32,743.82,348.51,50.0,143.48,31.66,17.45,551.17,1.11,0.89,806.33,36.05,207.29,5749.93,152.7,90.24,590.96,0.0,0.0,0.0,181.3,128.3,707.67,21.0,14.61,695.71,500.3,232.64,465.0
Nanded,1966,Maharashtra,32.0,10.0,312.5,29.0,11.0,379.31,137.4,11.2,81.51,0.5,0.8,1600.0,182.0,14.0,76.92,34.0,9.0,264.71,0.0,0.0,0.0,4.0,21.3,5325.0,2.2,0.4,181.82,0.0,0.0,0.0,0.0,0.0,0.0,245.8,134.3,546.38,55.6,25.9,465.83
Nanded,1967,Maharashtra,26.0,12.0,461.54,25.0,8.0,320.0,147.0,26.4,179.59,0.6,0.6,1000.0,182.0,17.0,93.41,31.0,23.0,741.94,0.0,0.0,0.0,4.2,29.7,7071.43,2.3,0.6,260.87,0.0,0.0,0.0,0.0,0.0,0.0,250.8,217.2,866.03,61.8,38.1,616.5
Nanded,1968,Maharashtra,25.9,14.0,540.54,22.5,13.0,577.78,55.8,25.2,451.61,0.3,0.2,666.67,211.8,23.0,108.59,30.8,22.0,714.29,0.0,0.0,0.0,4.5,39.6,8800.0,2.8,1.0,357.14,0.0,0.0,0.0,0.0,0.0,0.0,227.5,175.2,770.11,41.9,25.8,615.75
Nanded,1969,Maharashtra,26.2,15.1,576.34,22.7,11.8,519.82,52.9,23.4,442.34,0.3,0.2,666.67,210.2,12.6,59.94,29.9,20.6,688.96,0.0,0.0,0.0,5.2,35.0,6730.77,2.0,0.7,350.0,0.0,0.0,0.0,0.0,0.0,0.0,226.2,156.6,692.31,40.9,11.4,278.73
Nanded,1970,Maharashtra,25.5,13.9,545.1,17.9,5.6,312.85,49.6,15.9,320.56,0.2,0.1,500.0,198.6,4.6,23.16,29.0,13.4,462.07,0.0,0.0,0.0,3.2,22.5,7031.25,1.4,0.6,428.57,0.0,0.0,0.0,0.0,0.0,0.0,228.4,56.2,246.06,50.5,14.1,279.21
Nanded,1971,Maharashtra,25.2,7.8,309.52,29.3,10.3,351.54,58.0,19.3,332.76,0.2,0.1,500.0,181.7,10.8,59.44,31.0,17.4,561.29,0.0,0.0,0.0,3.4,18.4,5411.76,1.8,0.3,166.67,0.0,0.0,0.0,0.0,0.0,0.0,226.2,88.1,389.48,60.0,12.1,201.67
Nanded,1972,Maharashtra,29.2,0.7,23.97,14.6,1.7,116.44,62.6,10.2,162.94,0.3,0.1,333.33,181.5,7.7,42.42,37.1,7.6,204.85,0.0,0.0,0.0,2.6,11.7,4500.0,1.6,0.1,62.5,0.0,0.0,0.0,0.0,0.0,0.0,241.8,59.7,246.9,40.1,9.6,239.4
Nanded,1973,Maharashtra,22.5,10.7,475.56,29.6,10.5,354.73,56.9,18.8,330.4,0.6,0.4,666.67,165.7,12.7,76.64,29.8,14.8,496.64,0.0,0.0,0.0,2.6,13.6,5230.77,2.5,0.7,280.0,0.0,0.0,0.0,0.0,0.0,0.0,270.9,94.4,348.47,39.0,17.8,456.41
Nanded,1974,Maharashtra,25.0,12.7,508.0,28.5,21.7,761.4,62.2,18.9,303.86,0.3,0.2,666.67,192.3,23.5,122.2,31.7,13.9,438.49,0.0,0.0,0.0,3.4,25.7,7558.82,2.4,0.6,250.0,0.0,0.0,0.0,0.0,0.0,0.0,217.2,139.3,641.34,42.3,33.3,787.23
Nanded,1975,Maharashtra,24.7,29.3,1186.23,42.6,38.2,896.71,67.3,16.4,243.68,0.5,0.5,1000.0,196.6,5.9,30.01,34.2,11.3,330.41,0.0,0.0,0.0,4.9,30.7,6265.31,2.4,0.6,250.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,94.7,397.9,48.9,22.3,456.03
